source,type,action,target,weight
1627800372348608512,Tweet-Directed,retweet,1627756825780289536,1
1627800372348608512,Tweet-Directed,reply,,1
1628044119317659648,Tweet-Directed,quote,,1
1628044119317659648,Tweet-Directed,retweet,1627972761732669441,1
1628044119317659648,Tweet-Directed,reply,,1
1628697442253242371,Tweet-Directed,quote,,1
1628697442253242371,Tweet-Directed,retweet,,1
1628697442253242371,Tweet-Directed,reply,1628660679489060864,1
1629283615300263947,Tweet-Directed,quote,,1
1629283615300263947,Tweet-Directed,retweet,1629136828715474945,1
1629283615300263947,Tweet-Directed,reply,,1
1628838480758427651,Tweet-Directed,quote,,1
1628838480758427651,Tweet-Directed,retweet,1628674088083365891,1
1628838480758427651,Tweet-Directed,reply,,1
1628546686409646086,Tweet-Directed,quote,,1
1628546686409646086,Tweet-Directed,retweet,,1
1628546686409646086,Tweet-Directed,reply,,1
1629617876796669953,Tweet-Directed,quote,,1
1629617876796669953,Tweet-Directed,retweet,1629241541804929028,1
1629617876796669953,Tweet-Directed,reply,,1
1628375063920623617,Tweet-Directed,quote,,1
1628375063920623617,Tweet-Directed,retweet,1628361491706413058,1
1628375063920623617,Tweet-Directed,reply,,1
1628377464287162369,Tweet-Directed,quote,1628318622383763456,1
1628377464287162369,Tweet-Directed,retweet,1628374578350247936,1
1628377464287162369,Tweet-Directed,reply,,1
1630627853170622465,Tweet-Directed,quote,,1
1630627853170622465,Tweet-Directed,retweet,1630627528820785153,1
1630627853170622465,Tweet-Directed,reply,,1
1627442074504028161,Tweet-Directed,quote,,1
1627442074504028161,Tweet-Directed,retweet,1627422360964849672,1
1627442074504028161,Tweet-Directed,reply,,1
1629478298550935554,Tweet-Directed,quote,,1
1629478298550935554,Tweet-Directed,retweet,1629358885650800640,1
1629478298550935554,Tweet-Directed,reply,,1
1629141212283211778,Tweet-Directed,quote,,1
1629141212283211778,Tweet-Directed,retweet,1629112986387247105,1
1629141212283211778,Tweet-Directed,reply,,1
1629378705792409602,Tweet-Directed,quote,,1
1629378705792409602,Tweet-Directed,retweet,1629374353149157377,1
1629378705792409602,Tweet-Directed,reply,,1
1630090372478128129,Tweet-Directed,quote,,1
1630090372478128129,Tweet-Directed,retweet,1629934830552072193,1
1630090372478128129,Tweet-Directed,reply,,1
1628020076950564864,Tweet-Directed,quote,,1
1628020076950564864,Tweet-Directed,retweet,1627951929778180096,1
1628020076950564864,Tweet-Directed,reply,,1
1627326770474090499,Tweet-Directed,quote,,1
1627326770474090499,Tweet-Directed,retweet,,1
1627326770474090499,Tweet-Directed,reply,1627318451059449857,1
1628936204099149825,Tweet-Directed,quote,,1
1628936204099149825,Tweet-Directed,retweet,1628678819593723907,1
1628936204099149825,Tweet-Directed,reply,,1
1629173223379111937,Tweet-Directed,quote,,1
1629173223379111937,Tweet-Directed,retweet,1629162762264870913,1
1629173223379111937,Tweet-Directed,reply,,1
1629894481246912518,Tweet-Directed,quote,,1
1629894481246912518,Tweet-Directed,retweet,1629874744639078402,1
1629894481246912518,Tweet-Directed,reply,,1
1629441084987256836,Tweet-Directed,quote,,1
1629441084987256836,Tweet-Directed,retweet,1629364642366488577,1
1629441084987256836,Tweet-Directed,reply,,1
1629024915515928577,Tweet-Directed,quote,1628812687533563904,1
1629024915515928577,Tweet-Directed,retweet,,1
1629024915515928577,Tweet-Directed,reply,,1
1627229430400655363,Tweet-Directed,quote,,1
1627229430400655363,Tweet-Directed,retweet,1626930121239142405,1
1627229430400655363,Tweet-Directed,reply,,1
1626864241478144000,Tweet-Directed,quote,,1
1626864241478144000,Tweet-Directed,retweet,1626839124408778759,1
1626864241478144000,Tweet-Directed,reply,,1
1630510438923247616,Tweet-Directed,quote,,1
1630510438923247616,Tweet-Directed,retweet,1630404425066979328,1
1630510438923247616,Tweet-Directed,reply,,1
1628514045065035786,Tweet-Directed,quote,,1
1628514045065035786,Tweet-Directed,retweet,1628466013661437958,1
1628514045065035786,Tweet-Directed,reply,,1
1626970861130358788,Tweet-Directed,quote,,1
1626970861130358788,Tweet-Directed,retweet,1626887424881090561,1
1626970861130358788,Tweet-Directed,reply,,1
1628754308140261379,Tweet-Directed,quote,1628683645996224512,1
1628754308140261379,Tweet-Directed,retweet,,1
1628754308140261379,Tweet-Directed,reply,,1
1630640942129528834,Tweet-Directed,quote,,1
1630640942129528834,Tweet-Directed,retweet,1630636464814866437,1
1630640942129528834,Tweet-Directed,reply,,1
1630489108974845956,Tweet-Directed,quote,,1
1630489108974845956,Tweet-Directed,retweet,1630472669412958212,1
1630489108974845956,Tweet-Directed,reply,,1
1628881638988959746,Tweet-Directed,quote,,1
1628881638988959746,Tweet-Directed,retweet,1628875027889233920,1
1628881638988959746,Tweet-Directed,reply,,1
1630167680182366208,Tweet-Directed,quote,,1
1630167680182366208,Tweet-Directed,retweet,1630149760156925952,1
1630167680182366208,Tweet-Directed,reply,,1
1629418537889550336,Tweet-Directed,quote,,1
1629418537889550336,Tweet-Directed,retweet,1629226033953050626,1
1629418537889550336,Tweet-Directed,reply,,1
1628006130042474496,Tweet-Directed,quote,,1
1628006130042474496,Tweet-Directed,retweet,,1
1628006130042474496,Tweet-Directed,reply,1627800493819846659,1
1629176181114241028,Tweet-Directed,quote,1628925963483463680,1
1629176181114241028,Tweet-Directed,retweet,1629099235680346113,1
1629176181114241028,Tweet-Directed,reply,,1
1629869367587397634,Tweet-Directed,quote,,1
1629869367587397634,Tweet-Directed,retweet,1629533641528291330,1
1629869367587397634,Tweet-Directed,reply,,1
1628444479462989829,Tweet-Directed,quote,,1
1628444479462989829,Tweet-Directed,retweet,,1
1628444479462989829,Tweet-Directed,reply,,1
1627583943884124160,Tweet-Directed,quote,,1
1627583943884124160,Tweet-Directed,retweet,1627566433558306818,1
1627583943884124160,Tweet-Directed,reply,,1
1628771039130910728,Tweet-Directed,quote,,1
1628771039130910728,Tweet-Directed,retweet,1628769392682041345,1
1628771039130910728,Tweet-Directed,reply,,1
1628409077133897732,Tweet-Directed,quote,,1
1628409077133897732,Tweet-Directed,retweet,1628085124435783690,1
1628409077133897732,Tweet-Directed,reply,,1
1627803885757771776,Tweet-Directed,quote,,1
1627803885757771776,Tweet-Directed,retweet,1627801001330634753,1
1627803885757771776,Tweet-Directed,reply,,1
1629012149614923777,Tweet-Directed,quote,,1
1629012149614923777,Tweet-Directed,retweet,1628695734148014082,1
1629012149614923777,Tweet-Directed,reply,,1
1627230769071460360,Tweet-Directed,quote,,1
1627230769071460360,Tweet-Directed,retweet,,1
1627230769071460360,Tweet-Directed,reply,,1
1628709949151883264,Tweet-Directed,quote,,1
1628709949151883264,Tweet-Directed,retweet,1628702932299309058,1
1628709949151883264,Tweet-Directed,reply,,1
1628390600461672452,Tweet-Directed,quote,,1
1628390600461672452,Tweet-Directed,retweet,,1
1628390600461672452,Tweet-Directed,reply,1628075219251343364,1
1627759902901895168,Tweet-Directed,quote,,1
1627759902901895168,Tweet-Directed,retweet,1627719240403877888,1
1627759902901895168,Tweet-Directed,reply,,1
1627967265634242561,Tweet-Directed,quote,1627612064071180288,1
1627967265634242561,Tweet-Directed,retweet,1627642452373913603,1
1627967265634242561,Tweet-Directed,reply,,1
1628505929183363072,Tweet-Directed,quote,,1
1628505929183363072,Tweet-Directed,retweet,1628416067356835842,1
1628505929183363072,Tweet-Directed,reply,,1
1626936470349938691,Tweet-Directed,quote,,1
1626936470349938691,Tweet-Directed,retweet,1626910161422979075,1
1626936470349938691,Tweet-Directed,reply,,1
1629415537489989637,Tweet-Directed,quote,,1
1629415537489989637,Tweet-Directed,retweet,1629411311288299520,1
1629415537489989637,Tweet-Directed,reply,,1
1629470684551184384,Tweet-Directed,quote,,1
1629470684551184384,Tweet-Directed,retweet,1629418087714783232,1
1629470684551184384,Tweet-Directed,reply,,1
1627011613180981249,Tweet-Directed,quote,,1
1627011613180981249,Tweet-Directed,retweet,1626923140486991873,1
1627011613180981249,Tweet-Directed,reply,,1
1627640306517651457,Tweet-Directed,quote,,1
1627640306517651457,Tweet-Directed,retweet,1627638065899442177,1
1627640306517651457,Tweet-Directed,reply,,1
1627605618491113475,Tweet-Directed,quote,,1
1627605618491113475,Tweet-Directed,retweet,1627555825479823360,1
1627605618491113475,Tweet-Directed,reply,,1
1628475196389658630,Tweet-Directed,quote,,1
1628475196389658630,Tweet-Directed,retweet,,1
1628475196389658630,Tweet-Directed,reply,1628396012254502912,1
1630170577704034306,Tweet-Directed,quote,,1
1630170577704034306,Tweet-Directed,retweet,1630164493614317568,1
1630170577704034306,Tweet-Directed,reply,,1
1628315510642180102,Tweet-Directed,quote,,1
1628315510642180102,Tweet-Directed,retweet,1628305582527590400,1
1628315510642180102,Tweet-Directed,reply,,1
1627630930507489281,Tweet-Directed,quote,,1
1627630930507489281,Tweet-Directed,retweet,1627569151198765056,1
1627630930507489281,Tweet-Directed,reply,,1
1626877090850123776,Tweet-Directed,quote,,1
1626877090850123776,Tweet-Directed,retweet,1626869848734109696,1
1626877090850123776,Tweet-Directed,reply,,1
1630677828369874945,Tweet-Directed,quote,,1
1630677828369874945,Tweet-Directed,retweet,1630677429378269191,1
1630677828369874945,Tweet-Directed,reply,,1
1627555310939389953,Tweet-Directed,quote,1627220375611244544,1
1627555310939389953,Tweet-Directed,retweet,1627310154340335619,1
1627555310939389953,Tweet-Directed,reply,,1
1626960241798574082,Tweet-Directed,quote,1626953962053152769,1
1626960241798574082,Tweet-Directed,retweet,,1
1626960241798574082,Tweet-Directed,reply,1626957009462480897,1
1628064875132977154,Tweet-Directed,quote,,1
1628064875132977154,Tweet-Directed,retweet,,1
1628064875132977154,Tweet-Directed,reply,1627620802769088512,1
1629345149800136705,Tweet-Directed,quote,,1
1629345149800136705,Tweet-Directed,retweet,1629118729010159621,1
1629345149800136705,Tweet-Directed,reply,,1
1629576731748192259,Tweet-Directed,quote,,1
1629576731748192259,Tweet-Directed,retweet,1629572091287597056,1
1629576731748192259,Tweet-Directed,reply,,1
1628608541861740545,Tweet-Directed,quote,,1
1628608541861740545,Tweet-Directed,retweet,,1
1628608541861740545,Tweet-Directed,reply,1628074279978905603,1
1628390977663647745,Tweet-Directed,quote,,1
1628390977663647745,Tweet-Directed,retweet,1628296025852235777,1
1628390977663647745,Tweet-Directed,reply,,1
1629831493936619520,Tweet-Directed,quote,,1
1629831493936619520,Tweet-Directed,retweet,1629539041795362818,1
1629831493936619520,Tweet-Directed,reply,,1
1630477045581901824,Tweet-Directed,quote,1630187893539913728,1
1630477045581901824,Tweet-Directed,retweet,1630444504674189312,1
1630477045581901824,Tweet-Directed,reply,,1
1628558999518953473,Tweet-Directed,quote,1628558033822392320,1
1628558999518953473,Tweet-Directed,retweet,,1
1628558999518953473,Tweet-Directed,reply,,1
1629278249086861319,Tweet-Directed,quote,1628822315604619270,1
1629278249086861319,Tweet-Directed,retweet,1628858485419941888,1
1629278249086861319,Tweet-Directed,reply,,1
1629929696153464833,Tweet-Directed,quote,,1
1629929696153464833,Tweet-Directed,retweet,,1
1629929696153464833,Tweet-Directed,reply,1629928052862996483,1
1627778810056790042,Tweet-Directed,quote,,1
1627778810056790042,Tweet-Directed,retweet,,1
1627778810056790042,Tweet-Directed,reply,1627747176150405130,1
1627775470233178137,Tweet-Directed,quote,,1
1627775470233178137,Tweet-Directed,retweet,1627703611860844550,1
1627775470233178137,Tweet-Directed,reply,,1
1627642854909612035,Tweet-Directed,quote,,1
1627642854909612035,Tweet-Directed,retweet,1627632041268224001,1
1627642854909612035,Tweet-Directed,reply,,1
1628410802695770113,Tweet-Directed,quote,,1
1628410802695770113,Tweet-Directed,retweet,1628403122690224129,1
1628410802695770113,Tweet-Directed,reply,,1
1627680045669167105,Tweet-Directed,quote,1627670066098470918,1
1627680045669167105,Tweet-Directed,retweet,,1
1627680045669167105,Tweet-Directed,reply,,1
1628464752329465857,Tweet-Directed,quote,,1
1628464752329465857,Tweet-Directed,retweet,1628402990817107970,1
1628464752329465857,Tweet-Directed,reply,,1
1628279180155580417,Tweet-Directed,quote,,1
1628279180155580417,Tweet-Directed,retweet,1628101977161728022,1
1628279180155580417,Tweet-Directed,reply,,1
1629490533297975299,Tweet-Directed,quote,,1
1629490533297975299,Tweet-Directed,retweet,1629460929896218624,1
1629490533297975299,Tweet-Directed,reply,,1
1628496005678129153,Tweet-Directed,quote,,1
1628496005678129153,Tweet-Directed,retweet,1628416067356835842,1
1628496005678129153,Tweet-Directed,reply,,1
1627346150498918400,Tweet-Directed,quote,,1
1627346150498918400,Tweet-Directed,retweet,1627245032234262532,1
1627346150498918400,Tweet-Directed,reply,,1
1628873508880097280,Tweet-Directed,quote,1628871313849810945,1
1628873508880097280,Tweet-Directed,retweet,,1
1628873508880097280,Tweet-Directed,reply,,1
1628092131733536779,Tweet-Directed,quote,,1
1628092131733536779,Tweet-Directed,retweet,1628091081173630979,1
1628092131733536779,Tweet-Directed,reply,,1
1627616324267409409,Tweet-Directed,quote,,1
1627616324267409409,Tweet-Directed,retweet,1627547460062134272,1
1627616324267409409,Tweet-Directed,reply,,1
1627902312692711424,Tweet-Directed,quote,,1
1627902312692711424,Tweet-Directed,retweet,1627634414678163460,1
1627902312692711424,Tweet-Directed,reply,,1
1626798286026809346,Tweet-Directed,quote,1626191285911445507,1
1626798286026809346,Tweet-Directed,retweet,,1
1626798286026809346,Tweet-Directed,reply,,1
1627623887071502338,Tweet-Directed,quote,,1
1627623887071502338,Tweet-Directed,retweet,1627601320663257088,1
1627623887071502338,Tweet-Directed,reply,,1
1628850675516932096,Tweet-Directed,quote,,1
1628850675516932096,Tweet-Directed,retweet,1628839562112864258,1
1628850675516932096,Tweet-Directed,reply,,1
1630197435300544512,Tweet-Directed,quote,,1
1630197435300544512,Tweet-Directed,retweet,1630163240754741248,1
1630197435300544512,Tweet-Directed,reply,,1
1629478159467855872,Tweet-Directed,quote,,1
1629478159467855872,Tweet-Directed,retweet,1629477558726062080,1
1629478159467855872,Tweet-Directed,reply,,1
1626906148153483264,Tweet-Directed,quote,1626881983262646272,1
1626906148153483264,Tweet-Directed,retweet,1626886698540929024,1
1626906148153483264,Tweet-Directed,reply,,1
1628486602140811265,Tweet-Directed,quote,,1
1628486602140811265,Tweet-Directed,retweet,1628453772010856449,1
1628486602140811265,Tweet-Directed,reply,,1
1629892474595430400,Tweet-Directed,quote,,1
1629892474595430400,Tweet-Directed,retweet,1629875628064243719,1
1629892474595430400,Tweet-Directed,reply,,1
1629571857509675008,Tweet-Directed,quote,,1
1629571857509675008,Tweet-Directed,retweet,1629462799184195584,1
1629571857509675008,Tweet-Directed,reply,,1
1628190796238188544,Tweet-Directed,quote,,1
1628190796238188544,Tweet-Directed,retweet,1628006019430338562,1
1628190796238188544,Tweet-Directed,reply,,1
1628159944171175937,Tweet-Directed,quote,,1
1628159944171175937,Tweet-Directed,retweet,1628044578623303680,1
1628159944171175937,Tweet-Directed,reply,,1
